"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006497","protein lipidation","24/4115","51/21192",0.470588235294118,2.42350082195697,4.99614349706795,7.25851380082717e-06,0.000106510800338225,8.52640065085724e-05,"AT1G02430/AT1G02440/AT1G12220/AT1G12290/AT1G23490/AT1G52320/AT1G63350/AT1G67800/AT2G22310/AT2G26300/AT3G10660/AT3G19240/AT3G22950/AT3G44480/AT3G49370/AT3G54840/AT3G62290/AT4G23650/AT4G29040/AT5G14670/AT5G17060/AT5G24430/AT5G39950/AT5G45900",24
"GO:0042157","lipoprotein metabolic process","24/4115","51/21192",0.470588235294118,2.42350082195697,4.99614349706795,7.25851380082717e-06,0.000106510800338225,8.52640065085724e-05,"AT1G02430/AT1G02440/AT1G12220/AT1G12290/AT1G23490/AT1G52320/AT1G63350/AT1G67800/AT2G22310/AT2G26300/AT3G10660/AT3G19240/AT3G22950/AT3G44480/AT3G49370/AT3G54840/AT3G62290/AT4G23650/AT4G29040/AT5G14670/AT5G17060/AT5G24430/AT5G39950/AT5G45900",24
"GO:0042158","lipoprotein biosynthetic process","24/4115","51/21192",0.470588235294118,2.42350082195697,4.99614349706795,7.25851380082717e-06,0.000106510800338225,8.52640065085724e-05,"AT1G02430/AT1G02440/AT1G12220/AT1G12290/AT1G23490/AT1G52320/AT1G63350/AT1G67800/AT2G22310/AT2G26300/AT3G10660/AT3G19240/AT3G22950/AT3G44480/AT3G49370/AT3G54840/AT3G62290/AT4G23650/AT4G29040/AT5G14670/AT5G17060/AT5G24430/AT5G39950/AT5G45900",24
"GO:0042594","response to starvation","74/4115","236/21192",0.313559322033898,1.61481145869802,4.66228283326841,7.67292762355016e-06,0.00011178185926395,8.94835936407971e-05,"AT1G04770/AT1G13300/AT1G14860/AT1G16950/AT1G18910/AT1G20630/AT1G21400/AT1G22730/AT1G23010/AT1G25550/AT1G26730/AT1G29290/AT1G35350/AT1G35515/AT1G43910/AT1G53310/AT1G54570/AT1G54710/AT1G62300/AT1G64350/AT1G68320/AT1G69480/AT1G71040/AT1G73010/AT1G73540/AT1G74020/AT1G77300/AT1G78830/AT2G01670/AT2G16430/AT2G25690/AT2G26660/AT2G26890/AT2G27190/AT2G45130/AT2G47190/AT3G03520/AT3G04530/AT3G05630/AT3G06420/AT3G07700/AT3G09560/AT3G13610/AT3G15580/AT3G26840/AT3G49580/AT3G49620/AT3G50210/AT3G52190/AT3G53480/AT3G55880/AT3G60640/AT3G62770/AT4G00550/AT4G04620/AT4G17615/AT4G17670/AT4G21980/AT4G25350/AT4G26970/AT4G31390/AT4G33070/AT5G05390/AT5G17290/AT5G20150/AT5G23630/AT5G35735/AT5G42870/AT5G43350/AT5G45380/AT5G45900/AT5G49450/AT5G54730/AT5G60410",74
"GO:0006812","monoatomic cation transport","87/4115","289/21192",0.301038062283737,1.55032773169306,4.62403236734548,7.91703968868544e-06,0.000113519601241173,9.08746905322447e-05,"AT1G07030/AT1G07670/AT1G07810/AT1G10130/AT1G14660/AT1G15520/AT1G16010/AT1G18910/AT1G25520/AT1G27770/AT1G29830/AT1G30270/AT1G31120/AT1G53110/AT1G53760/AT1G54115/AT1G54370/AT1G55730/AT1G55910/AT1G58340/AT1G59870/AT1G60960/AT1G68100/AT1G68650/AT1G70300/AT1G79610/AT1G80900/AT2G01980/AT2G03620/AT2G04032/AT2G04040/AT2G04620/AT2G18960/AT2G22500/AT2G23790/AT2G25090/AT2G26650/AT2G28160/AT2G29100/AT2G29110/AT2G29120/AT2G29410/AT2G35060/AT2G41660/AT3G04110/AT3G07520/AT3G08650/AT3G12100/AT3G13320/AT3G14070/AT3G15340/AT3G19640/AT3G22910/AT3G47220/AT3G47950/AT3G51860/AT3G57330/AT3G58810/AT3G63380/AT4G00900/AT4G08230/AT4G13420/AT4G17615/AT4G19960/AT4G27500/AT4G29900/AT4G30190/AT4G32650/AT4G33020/AT4G37640/AT5G01490/AT5G01600/AT5G06370/AT5G09400/AT5G09690/AT5G09710/AT5G09720/AT5G11210/AT5G11770/AT5G17860/AT5G20230/AT5G27150/AT5G46360/AT5G48400/AT5G48410/AT5G51050/AT5G51710",87
"GO:0022406","membrane docking","22/4115","45/21192",0.488888888888889,2.51774807614419,5.00306818303462,8.01161448193939e-06,0.000113519601241173,9.08746905322447e-05,"AT1G08820/AT1G12360/AT1G16230/AT1G18740/AT1G32270/AT1G51270/AT2G23830/AT2G45140/AT3G05710/AT3G11820/AT3G27530/AT3G52400/AT3G60600/AT3G61450/AT4G00170/AT4G02195/AT4G03330/AT4G12120/AT4G21450/AT5G05760/AT5G16830/AT5G54110",22
"GO:0140056","organelle localization by membrane tethering","22/4115","45/21192",0.488888888888889,2.51774807614419,5.00306818303462,8.01161448193939e-06,0.000113519601241173,9.08746905322447e-05,"AT1G08820/AT1G12360/AT1G16230/AT1G18740/AT1G32270/AT1G51270/AT2G23830/AT2G45140/AT3G05710/AT3G11820/AT3G27530/AT3G52400/AT3G60600/AT3G61450/AT4G00170/AT4G02195/AT4G03330/AT4G12120/AT4G21450/AT5G05760/AT5G16830/AT5G54110",22
"GO:0098739","import across plasma membrane","19/4115","36/21192",0.527777777777778,2.71802349129202,5.06428834787,8.01644591480873e-06,0.000113519601241173,9.08746905322447e-05,"AT1G14660/AT1G15520/AT1G18910/AT1G30270/AT1G54370/AT1G79610/AT2G01980/AT2G04620/AT2G26510/AT2G26650/AT2G34960/AT2G39210/AT2G47000/AT3G01760/AT3G56200/AT4G13420/AT4G17615/AT4G21120/AT5G27150",19
"GO:0031669","cellular response to nutrient levels","65/4115","201/21192",0.323383084577114,1.66540323896919,4.65287334927424,8.84487523585226e-06,0.000124381058004172,9.95695019240679e-05,"AT1G04770/AT1G13300/AT1G14860/AT1G16950/AT1G18910/AT1G20630/AT1G21400/AT1G23010/AT1G25550/AT1G26730/AT1G27080/AT1G29290/AT1G35350/AT1G43910/AT1G53310/AT1G54570/AT1G62300/AT1G64350/AT1G68320/AT1G69480/AT1G71040/AT1G73010/AT1G73540/AT1G74020/AT1G80590/AT2G01670/AT2G16430/AT2G26660/AT2G27190/AT2G45130/AT2G47190/AT3G03520/AT3G04530/AT3G05630/AT3G06420/AT3G08860/AT3G09560/AT3G15580/AT3G17810/AT3G26840/AT3G49580/AT3G49620/AT3G50210/AT3G52190/AT3G55880/AT3G60640/AT4G00550/AT4G04620/AT4G17615/AT4G21980/AT4G25350/AT4G31390/AT5G17290/AT5G20150/AT5G23630/AT5G27420/AT5G35735/AT5G42080/AT5G42870/AT5G43350/AT5G45380/AT5G45900/AT5G49450/AT5G60410/AT5G64370",65
"GO:0009625","response to insect","26/4115","58/21192",0.448275862068966,2.30859345539867,4.89872145105272,9.25225553715405e-06,0.000129212534225772,0.000103437194389962,"AT1G16670/AT1G18570/AT1G64280/AT1G66340/AT1G72520/AT1G73260/AT1G74080/AT2G15480/AT2G43570/AT3G07195/AT3G15356/AT3G16530/AT3G26830/AT3G48450/AT3G52430/AT3G56400/AT4G02380/AT4G39950/AT5G18110/AT5G44420/AT5G44568/AT5G44570/AT5G44575/AT5G44585/AT5G45800/AT5G48657",26
"GO:0032446","protein modification by small protein conjugation","112/4115","395/21192",0.283544303797468,1.46023593829306,4.53245589267899,9.68974146927204e-06,0.000134395386816958,0.000107586170603309,"AT1G05180/AT1G06770/AT1G08910/AT1G09730/AT1G12760/AT1G14200/AT1G14260/AT1G15860/AT1G18910/AT1G20780/AT1G21410/AT1G26830/AT1G29340/AT1G47128/AT1G51930/AT1G54150/AT1G55530/AT1G55860/AT1G61620/AT1G63840/AT1G67800/AT1G69670/AT1G72220/AT1G74870/AT1G78420/AT1G79380/AT2G02960/AT2G21470/AT2G22010/AT2G23140/AT2G30110/AT2G30580/AT2G35000/AT2G35930/AT2G37150/AT2G39100/AT2G40830/AT2G42160/AT3G01650/AT3G05200/AT3G07370/AT3G08690/AT3G09790/AT3G11840/AT3G12580/AT3G12630/AT3G12760/AT3G13430/AT3G15740/AT3G17000/AT3G17205/AT3G19910/AT3G19920/AT3G19950/AT3G44326/AT3G46510/AT3G46620/AT3G47550/AT3G47990/AT3G48070/AT3G52450/AT3G53090/AT3G53410/AT3G54850/AT3G60966/AT3G62240/AT4G00305/AT4G02570/AT4G05050/AT4G05320/AT4G11370/AT4G12570/AT4G14220/AT4G15563/AT4G22820/AT4G25230/AT4G26400/AT4G33565/AT4G38600/AT5G01450/AT5G01720/AT5G02310/AT5G02880/AT5G03200/AT5G10380/AT5G10650/AT5G13530/AT5G14420/AT5G15400/AT5G19080/AT5G19180/AT5G20620/AT5G20910/AT5G25560/AT5G38070/AT5G41580/AT5G45900/AT5G49665/AT5G50430/AT5G51450/AT5G53300/AT5G53360/AT5G53530/AT5G55170/AT5G56150/AT5G56340/AT5G57740/AT5G60170/AT5G60410/AT5G62460/AT5G63970/AT5G65200",112
"GO:0097035","regulation of membrane lipid distribution","13/4115","20/21192",0.65,3.34746051032807,5.15569487117781,1.06871877327474e-05,0.000147221463665398,0.000117853699308493,"AT1G01020/AT1G13210/AT1G17500/AT1G26130/AT1G59820/AT1G68710/AT1G72700/AT2G23810/AT3G13900/AT3G25610/AT4G33100/AT5G04930/AT5G44240",13
"GO:0042537","benzene-containing compound metabolic process","30/4115","72/21192",0.416666666666667,2.14580801944107,4.78063960570449,1.18523376482362e-05,0.000162168809038367,0.000129819345506997,"AT1G10170/AT1G17170/AT1G28380/AT1G29690/AT1G44542/AT1G73805/AT1G74710/AT2G02390/AT2G23620/AT2G33150/AT2G40000/AT2G43820/AT3G09830/AT3G52430/AT3G53480/AT4G10500/AT4G13040/AT4G16690/AT4G25800/AT4G34180/AT4G37150/AT4G39030/AT5G03320/AT5G10300/AT5G24530/AT5G26920/AT5G54080/AT5G57580/AT5G60410/AT5G62570",30
"GO:0000422","autophagy of mitochondrion","17/4115","31/21192",0.548387096774194,2.82416023203857,4.98919631839211,1.23129764587035e-05,0.000167340787442111,0.000133959616717792,"AT1G54210/AT2G31260/AT2G32340/AT2G40810/AT3G06420/AT3G15580/AT3G18770/AT3G19190/AT3G56440/AT3G60640/AT3G62770/AT4G04620/AT4G21980/AT4G30510/AT5G17290/AT5G43930/AT5G45900",17
"GO:0006898","receptor-mediated endocytosis","21/4115","43/21192",0.488372093023256,2.51508660883325,4.88181845866726,1.31116216128445e-05,0.000177006891773401,0.00014169752479846,"AT1G03050/AT1G10290/AT1G59610/AT2G01600/AT2G01900/AT2G01920/AT2G20760/AT2G26890/AT3G08530/AT3G11130/AT3G51890/AT3G61760/AT4G02650/AT4G12770/AT4G12780/AT4G25940/AT4G32285/AT5G22770/AT5G22780/AT5G35200/AT5G42080",21
"GO:0009966","regulation of signal transduction","112/4115","398/21192",0.281407035175879,1.44922913473809,4.44114841951003,1.39982702775253e-05,0.000187725147761515,0.000150277701132025,"AT1G01720/AT1G02100/AT1G03430/AT1G05100/AT1G07990/AT1G08720/AT1G10430/AT1G13300/AT1G15380/AT1G15670/AT1G17380/AT1G17440/AT1G17550/AT1G18470/AT1G19180/AT1G20110/AT1G23140/AT1G30470/AT1G49040/AT1G50640/AT1G51800/AT1G52920/AT1G59870/AT1G64280/AT1G64350/AT1G66340/AT1G67800/AT1G70810/AT1G72770/AT1G75270/AT1G76650/AT1G78570/AT1G79570/AT1G80440/AT2G01540/AT2G04450/AT2G25740/AT2G26300/AT2G32460/AT2G33150/AT2G38240/AT2G39550/AT2G40750/AT2G40830/AT2G46400/AT2G47000/AT3G01650/AT3G02140/AT3G04580/AT3G11220/AT3G12620/AT3G17410/AT3G22160/AT3G26940/AT3G43440/AT3G46110/AT3G49530/AT3G51370/AT3G52430/AT3G54130/AT3G55970/AT3G56400/AT3G60860/AT3G63010/AT3G63320/AT4G04920/AT4G06634/AT4G09570/AT4G11890/AT4G19660/AT4G20380/AT4G23450/AT4G23810/AT4G26080/AT4G26120/AT4G28400/AT4G31750/AT4G33360/AT4G33780/AT4G33920/AT4G35380/AT4G37900/AT4G38200/AT4G38360/AT5G02800/AT5G03730/AT5G05600/AT5G06100/AT5G06750/AT5G08335/AT5G10740/AT5G11260/AT5G12210/AT5G13530/AT5G13680/AT5G20910/AT5G23320/AT5G26920/AT5G27930/AT5G35980/AT5G37740/AT5G40280/AT5G45110/AT5G51760/AT5G52200/AT5G53000/AT5G58220/AT5G59220/AT5G60360/AT5G60410/AT5G64750/AT5G66070",112
"GO:0098655","monoatomic cation transmembrane transport","59/4115","181/21192",0.325966850828729,1.67870947819257,4.50147348665272,1.71773211040156e-05,0.000227996939710987,0.000182516068696514,"AT1G07030/AT1G07670/AT1G07810/AT1G10130/AT1G14660/AT1G16010/AT1G18910/AT1G25520/AT1G27770/AT1G30270/AT1G53110/AT1G53760/AT1G54370/AT1G55730/AT1G55910/AT1G60960/AT1G68100/AT1G68650/AT1G79610/AT1G80900/AT2G01980/AT2G03620/AT2G04032/AT2G04620/AT2G18960/AT2G22500/AT2G23790/AT2G26650/AT2G29410/AT2G41660/AT3G08650/AT3G13320/AT3G15340/AT3G19640/AT3G22910/AT3G47220/AT3G47950/AT3G51860/AT3G57330/AT3G58810/AT3G63380/AT4G00900/AT4G13420/AT4G17615/AT4G19960/AT4G27500/AT4G29900/AT4G30190/AT4G32650/AT4G33020/AT4G37640/AT5G01490/AT5G09400/AT5G09690/AT5G11770/AT5G27150/AT5G46360/AT5G51050/AT5G51710",59
"GO:0010646","regulation of cell communication","113/4115","404/21192",0.27970297029703,1.44045330413965,4.38772153103028,1.72264354448301e-05,0.000227996939710987,0.000182516068696514,"AT1G01720/AT1G02100/AT1G03430/AT1G05100/AT1G07990/AT1G08720/AT1G10430/AT1G13300/AT1G15380/AT1G15670/AT1G17380/AT1G17440/AT1G17550/AT1G18470/AT1G19180/AT1G20110/AT1G23140/AT1G30470/AT1G49040/AT1G50640/AT1G51800/AT1G52920/AT1G59870/AT1G64280/AT1G64350/AT1G66340/AT1G67800/AT1G70810/AT1G72770/AT1G75270/AT1G76650/AT1G78570/AT1G79570/AT1G80440/AT2G01540/AT2G04450/AT2G15570/AT2G25740/AT2G26300/AT2G32460/AT2G33150/AT2G38240/AT2G39550/AT2G40750/AT2G40830/AT2G46400/AT2G47000/AT3G01650/AT3G02140/AT3G04580/AT3G11220/AT3G12620/AT3G17410/AT3G22160/AT3G26940/AT3G43440/AT3G46110/AT3G49530/AT3G51370/AT3G52430/AT3G54130/AT3G55970/AT3G56400/AT3G60860/AT3G63010/AT3G63320/AT4G04920/AT4G06634/AT4G09570/AT4G11890/AT4G19660/AT4G20380/AT4G23450/AT4G23810/AT4G26080/AT4G26120/AT4G28400/AT4G31750/AT4G33360/AT4G33780/AT4G33920/AT4G35380/AT4G37900/AT4G38200/AT4G38360/AT5G02800/AT5G03730/AT5G05600/AT5G06100/AT5G06750/AT5G08335/AT5G10740/AT5G11260/AT5G12210/AT5G13530/AT5G13680/AT5G20910/AT5G23320/AT5G26920/AT5G27930/AT5G35980/AT5G37740/AT5G40280/AT5G45110/AT5G51760/AT5G52200/AT5G53000/AT5G58220/AT5G59220/AT5G60360/AT5G60410/AT5G64750/AT5G66070",113
"GO:0042542","response to hydrogen peroxide","31/4115","77/21192",0.402597402597403,2.07335216423916,4.63176921982736,1.94956309572616e-05,0.000256354887587368,0.000205217167971175,"AT1G04580/AT1G05680/AT1G07400/AT1G16420/AT1G20630/AT1G34190/AT1G34370/AT1G35580/AT1G52760/AT1G59860/AT1G73260/AT1G75270/AT2G01980/AT2G26150/AT2G43350/AT2G43790/AT3G04120/AT3G10930/AT3G17790/AT3G29035/AT4G12570/AT4G23810/AT4G26070/AT5G01600/AT5G05300/AT5G12030/AT5G24110/AT5G37670/AT5G39610/AT5G46350/AT5G58940",31
"GO:0030001","metal ion transport","75/4115","246/21192",0.304878048780488,1.57010342885932,4.41494719246004,2.00096436565053e-05,0.000261416312286601,0.000209268938750547,"AT1G07030/AT1G07670/AT1G07810/AT1G10130/AT1G14660/AT1G15520/AT1G16010/AT1G18910/AT1G25520/AT1G27770/AT1G29830/AT1G30270/AT1G31120/AT1G53760/AT1G54370/AT1G55730/AT1G55910/AT1G58340/AT1G59870/AT1G60960/AT1G68100/AT1G68650/AT1G70300/AT1G79610/AT1G80900/AT2G01980/AT2G03620/AT2G04032/AT2G04040/AT2G04620/AT2G23790/AT2G25090/AT2G26650/AT2G28160/AT2G29100/AT2G29110/AT2G29120/AT2G29410/AT2G35060/AT2G41660/AT3G04110/AT3G07520/AT3G08650/AT3G12100/AT3G13320/AT3G19640/AT3G22910/AT3G47220/AT3G51860/AT3G57330/AT3G58810/AT3G63380/AT4G00900/AT4G08230/AT4G13420/AT4G17615/AT4G19960/AT4G29900/AT4G32650/AT4G33020/AT4G37640/AT5G01490/AT5G01600/AT5G06370/AT5G09400/AT5G09690/AT5G09710/AT5G09720/AT5G11210/AT5G20230/AT5G27150/AT5G46360/AT5G48400/AT5G48410/AT5G51710",75
"GO:0043687","post-translational protein modification","123/4115","449/21192",0.273942093541203,1.41078513883965,4.31873908074282,2.16028590053439e-05,0.00027887204362029,0.000223242597621961,"AT1G05180/AT1G06770/AT1G08910/AT1G09730/AT1G12760/AT1G14200/AT1G14260/AT1G15860/AT1G18910/AT1G20780/AT1G21410/AT1G26830/AT1G29340/AT1G47128/AT1G48790/AT1G51710/AT1G51930/AT1G54150/AT1G55530/AT1G55860/AT1G61620/AT1G63840/AT1G67800/AT1G69670/AT1G72220/AT1G74870/AT1G78420/AT1G79380/AT2G02960/AT2G21470/AT2G22010/AT2G23140/AT2G30110/AT2G30580/AT2G35000/AT2G35930/AT2G37150/AT2G39100/AT2G40830/AT2G42160/AT3G01650/AT3G05200/AT3G07370/AT3G08690/AT3G09790/AT3G11840/AT3G12580/AT3G12630/AT3G12760/AT3G13430/AT3G13670/AT3G15740/AT3G17000/AT3G17205/AT3G19910/AT3G19920/AT3G19950/AT3G20630/AT3G44326/AT3G46510/AT3G46620/AT3G47550/AT3G47990/AT3G48070/AT3G52450/AT3G53090/AT3G53410/AT3G54850/AT3G60966/AT3G61140/AT3G62240/AT4G00305/AT4G02570/AT4G05050/AT4G05320/AT4G11370/AT4G12570/AT4G12720/AT4G14110/AT4G14220/AT4G15563/AT4G16144/AT4G22820/AT4G25230/AT4G26400/AT4G33565/AT4G33620/AT4G38600/AT5G01450/AT5G01720/AT5G02310/AT5G02880/AT5G03200/AT5G06600/AT5G10380/AT5G10650/AT5G13530/AT5G14420/AT5G15400/AT5G19080/AT5G19180/AT5G20620/AT5G20910/AT5G23320/AT5G25560/AT5G38070/AT5G41580/AT5G45900/AT5G49665/AT5G50430/AT5G51450/AT5G53300/AT5G53360/AT5G53530/AT5G55170/AT5G56150/AT5G56340/AT5G57740/AT5G60170/AT5G60410/AT5G62460/AT5G63970/AT5G65200",123
"GO:0061024","membrane organization","80/4115","267/21192",0.299625468164794,1.54305295780032,4.38348916211935,2.16211905424126e-05,0.00027887204362029,0.000223242597621961,"AT1G01020/AT1G03050/AT1G05520/AT1G06870/AT1G08820/AT1G09180/AT1G13210/AT1G16230/AT1G17500/AT1G20110/AT1G24460/AT1G26130/AT1G30475/AT1G32270/AT1G51270/AT1G55020/AT1G59820/AT1G68710/AT1G72700/AT1G72960/AT1G77140/AT1G77890/AT2G01470/AT2G01600/AT2G01920/AT2G06530/AT2G23810/AT2G23830/AT2G26300/AT2G30440/AT2G36300/AT2G38530/AT2G45140/AT3G02360/AT3G05710/AT3G07100/AT3G07980/AT3G10640/AT3G11820/AT3G13870/AT3G13900/AT3G21520/AT3G25610/AT3G27530/AT3G29100/AT3G44340/AT3G52190/AT3G52400/AT3G60600/AT3G61450/AT3G63460/AT4G00170/AT4G01810/AT4G02195/AT4G02650/AT4G03330/AT4G15410/AT4G21450/AT4G25940/AT4G29160/AT4G31390/AT4G32285/AT4G32640/AT4G33100/AT4G39670/AT5G04930/AT5G05760/AT5G16830/AT5G22950/AT5G25250/AT5G35200/AT5G39510/AT5G39630/AT5G44240/AT5G50440/AT5G52270/AT5G54110/AT5G58770/AT5G61210/AT5G63880",80
"GO:1900057","positive regulation of leaf senescence","13/4115","21/21192",0.619047619047619,3.18805762888387,4.9243915092752,2.30497701469439e-05,0.000295416357895959,0.000236486649075907,"AT1G05100/AT1G19270/AT1G29860/AT1G34180/AT2G45210/AT3G04060/AT3G19290/AT3G27930/AT3G29035/AT4G18170/AT4G34540/AT5G14930/AT5G39610",13
"GO:0010118","stomatal movement","55/4115","167/21192",0.329341317365269,1.69608777584564,4.43311601254447,2.34879426126333e-05,0.00029913889176467,0.000239466611211224,"AT1G04120/AT1G05100/AT1G07000/AT1G08860/AT1G09540/AT1G15520/AT1G16540/AT1G25480/AT1G30270/AT1G47128/AT1G51850/AT1G60490/AT1G64060/AT1G66340/AT1G74710/AT2G17290/AT2G18960/AT2G26300/AT2G26650/AT2G31870/AT2G33380/AT2G39050/AT2G39660/AT2G40750/AT2G41070/AT2G43790/AT2G47800/AT3G08590/AT3G11130/AT3G11820/AT3G14270/AT3G17000/AT3G21220/AT3G56400/AT3G59700/AT4G01370/AT4G04740/AT4G12290/AT4G16110/AT4G17615/AT4G18950/AT4G22330/AT4G23650/AT4G26080/AT4G33050/AT5G02500/AT5G23720/AT5G27150/AT5G40280/AT5G44790/AT5G49760/AT5G50430/AT5G54160/AT5G56030/AT5G59220",55
"GO:0006900","vesicle budding from membrane","24/4115","54/21192",0.444444444444444,2.28886188740381,4.65506951651684,2.41511773923792e-05,0.0003056633388723,0.00024468956042279,"AT1G03050/AT1G05520/AT1G09180/AT1G20110/AT1G59820/AT2G01470/AT2G01600/AT2G01920/AT2G06530/AT2G23810/AT3G07100/AT3G10640/AT3G44340/AT3G52190/AT3G63460/AT4G01810/AT4G02650/AT4G25940/AT4G29160/AT4G32285/AT4G32640/AT5G22950/AT5G35200/AT5G63880",24
"GO:0030258","lipid modification","35/4115","92/21192",0.380434782608696,1.95921601775054,4.52609812007179,2.50321019465539e-05,0.000314844760507898,0.000252039470400085,"AT1G05630/AT1G06290/AT1G10430/AT1G12640/AT1G17340/AT1G17420/AT1G34120/AT1G47510/AT1G50940/AT1G55020/AT1G65520/AT1G65580/AT1G72520/AT1G76150/AT2G01180/AT2G01900/AT2G33150/AT2G37440/AT2G42790/AT3G01420/AT3G06690/AT3G06810/AT3G06860/AT3G22400/AT3G51460/AT4G16760/AT4G18010/AT4G29010/AT4G39850/AT5G04540/AT5G04980/AT5G17380/AT5G27520/AT5G65090/AT5G65110",35
"GO:0023051","regulation of signaling","112/4115","403/21192",0.277915632754342,1.43124862438154,4.29060270775645,2.53488678225221e-05,0.000316860847781526,0.00025365338821757,"AT1G01720/AT1G02100/AT1G03430/AT1G05100/AT1G07990/AT1G08720/AT1G10430/AT1G13300/AT1G15380/AT1G15670/AT1G17380/AT1G17440/AT1G17550/AT1G18470/AT1G19180/AT1G20110/AT1G23140/AT1G30470/AT1G49040/AT1G50640/AT1G51800/AT1G52920/AT1G59870/AT1G64280/AT1G64350/AT1G66340/AT1G67800/AT1G70810/AT1G72770/AT1G75270/AT1G76650/AT1G78570/AT1G79570/AT1G80440/AT2G01540/AT2G04450/AT2G25740/AT2G26300/AT2G32460/AT2G33150/AT2G38240/AT2G39550/AT2G40750/AT2G40830/AT2G46400/AT2G47000/AT3G01650/AT3G02140/AT3G04580/AT3G11220/AT3G12620/AT3G17410/AT3G22160/AT3G26940/AT3G43440/AT3G46110/AT3G49530/AT3G51370/AT3G52430/AT3G54130/AT3G55970/AT3G56400/AT3G60860/AT3G63010/AT3G63320/AT4G04920/AT4G06634/AT4G09570/AT4G11890/AT4G19660/AT4G20380/AT4G23450/AT4G23810/AT4G26080/AT4G26120/AT4G28400/AT4G31750/AT4G33360/AT4G33780/AT4G33920/AT4G35380/AT4G37900/AT4G38200/AT4G38360/AT5G02800/AT5G03730/AT5G05600/AT5G06100/AT5G06750/AT5G08335/AT5G10740/AT5G11260/AT5G12210/AT5G13530/AT5G13680/AT5G20910/AT5G23320/AT5G26920/AT5G27930/AT5G35980/AT5G37740/AT5G40280/AT5G45110/AT5G51760/AT5G52200/AT5G53000/AT5G58220/AT5G59220/AT5G60360/AT5G60410/AT5G64750/AT5G66070",112
"GO:0070647","protein modification by small protein conjugation or removal","120/4115","439/21192",0.273348519362187,1.40772826787933,4.23757595461187,3.0044221761818e-05,0.000373248767286389,0.000298793035280592,"AT1G05180/AT1G06770/AT1G08910/AT1G09730/AT1G12760/AT1G14200/AT1G14260/AT1G15860/AT1G18910/AT1G20780/AT1G21410/AT1G26830/AT1G29340/AT1G47128/AT1G48790/AT1G51710/AT1G51930/AT1G54150/AT1G55530/AT1G55860/AT1G61620/AT1G63840/AT1G67800/AT1G69670/AT1G72220/AT1G74870/AT1G78420/AT1G79380/AT2G02960/AT2G21470/AT2G22010/AT2G23140/AT2G30110/AT2G30580/AT2G35000/AT2G35930/AT2G37150/AT2G39100/AT2G40830/AT2G42160/AT3G01650/AT3G05200/AT3G07370/AT3G08690/AT3G09790/AT3G11840/AT3G12580/AT3G12630/AT3G12760/AT3G13430/AT3G15740/AT3G17000/AT3G17205/AT3G19910/AT3G19920/AT3G19950/AT3G20630/AT3G44326/AT3G46510/AT3G46620/AT3G47550/AT3G47990/AT3G48070/AT3G52450/AT3G53090/AT3G53410/AT3G54850/AT3G60966/AT3G61140/AT3G62240/AT4G00305/AT4G02570/AT4G05050/AT4G05320/AT4G11370/AT4G12570/AT4G14110/AT4G14220/AT4G15563/AT4G16144/AT4G22820/AT4G25230/AT4G26400/AT4G33565/AT4G33620/AT4G38600/AT5G01450/AT5G01720/AT5G02310/AT5G02880/AT5G03200/AT5G06600/AT5G10380/AT5G10650/AT5G13530/AT5G14420/AT5G15400/AT5G19080/AT5G19180/AT5G20620/AT5G20910/AT5G25560/AT5G38070/AT5G41580/AT5G45900/AT5G49665/AT5G50430/AT5G51450/AT5G53300/AT5G53360/AT5G53530/AT5G55170/AT5G56150/AT5G56340/AT5G57740/AT5G60170/AT5G60410/AT5G62460/AT5G63970/AT5G65200",120
"GO:0016311","dephosphorylation","40/4115","111/21192",0.36036036036036,1.85583396275984,4.43772369670039,3.025132333666e-05,0.000373530059492296,0.000299018215266088,"AT1G05000/AT1G05630/AT1G10430/AT1G17340/AT1G17710/AT1G22280/AT1G34120/AT1G47510/AT1G64040/AT1G65580/AT2G01180/AT2G01880/AT2G01900/AT2G03450/AT2G29400/AT2G32960/AT2G37440/AT2G38740/AT2G39840/AT3G05580/AT3G09970/AT3G17790/AT3G20500/AT3G51460/AT3G52780/AT3G52820/AT3G54270/AT3G55270/AT4G18010/AT4G18140/AT4G24890/AT4G26080/AT4G31750/AT5G04540/AT5G04980/AT5G11860/AT5G27930/AT5G46410/AT5G53000/AT5G65090",40
"GO:1903409","reactive oxygen species biosynthetic process","20/4115","42/21192",0.476190476190476,2.45235202221836,4.62483464174927,3.3540901990053e-05,0.000411638342605196,0.000329524651130346,"AT1G04970/AT1G08620/AT1G24145/AT1G36622/AT1G64060/AT1G65481/AT1G66340/AT3G13432/AT3G14130/AT3G56350/AT4G03410/AT4G12290/AT4G18360/AT4G20860/AT4G23450/AT4G28280/AT5G08760/AT5G12290/AT5G44570/AT5G44585",20
"GO:0051865","protein autoubiquitination","12/4115","19/21192",0.631578947368421,3.25259320841594,4.8219558362161,3.62041845519888e-05,0.000441647432034804,0.000353547521940791,"AT1G06770/AT2G30580/AT2G35930/AT2G37150/AT3G11840/AT3G12630/AT3G19910/AT3G46620/AT3G52450/AT5G10380/AT5G10650/AT5G57740",12
